EXPTIME,TOTCORR,USTHRSH,THRSHLD,THRSBIN,WAVEBNS,GAIAMAG,2MASSMAG,TARGTEFF,ELAPSED,DATE-MID,MJD-OBS,MJD-minus-offset,DRPTAGL2,USTHRSH_1,READSPED,NOTJUNK,EMSCCT48,EMSCCT45,EMSCCT56,EMSCCT67,EMSCCT78,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,TOTCORR_1,TOTCORR_2,TOTCORR_3,TOTCORR_4,TOTCORR_SUM,EMZP_1,EMZP_2,EMZP_3,EMZP_4,EMZP_SUM,KPFEra,ZP_452,ZP_548,ZP_652,ZP_747,ZP_852,ZP-etc-452,SD-ZP-etc-452,ZP-etc-548,SD-ZP-etc-548,ZP-etc-652,SD-ZP-etc-652,ZP-etc-747,SD-ZP-etc-747,ZP-etc-852,SD-ZP-etc-852,ZP-etc-EM1,SD-ZP-etc-EM1,ZP-etc-EM2,SD-ZP-etc-EM2,ZP-etc-EM3,SD-ZP-etc-EM3,ZP-etc-EM4,SD-ZP-etc-EM4,ZP-etc-EMSUM,SD-ZP-etc-EMSUM,VMAG,KPF-etc-452,SD-KPF-etc-452,KPF-etc-548,SD-KPF-etc-548,KPF-etc-652,SD-KPF-etc-652,KPF-etc-747,SD-KPF-etc-747,KPF-etc-852,SD-KPF-etc-852
47.0,5.0086e+07 1.0729e+08 1.0884e+08 8.1577e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.89,4.39,4930.0,47.0,2024-10-22 11:56:00.620000,60605.496956,21.496956000002683,v2.12.0rc1,No,regular,True,209013304.0,29983120.0,64134580.0,65051619.0,49843983.0,210.302,419.416,520.937,552.308,459.586,50086000.0,107290000.0,108840000.0,81577000.0,347793000.0,20.95904622809114,21.786153468388598,21.801726687930007,21.488674680321097,23.06305744702751,2.0,13.323972369682032,14.822980325330079,15.293681378503528,15.42066202457162,15.02158930842566,60512.16534975868,1.3682198538859012,200435.30320978106,1.139421025974522,280388.3064542542,1.033212110903171,318273.259298341,1.0433679303068144,221508.9500587971,1.0487155249636064,68366381.03023437,1.364979855253651,108955237.23384732,1.0155208988148692,102692223.00736102,0.9435154631326812,74159415.3492343,0.909072598271992,348484876.91311806,1.0019893353607405,6.21,51173.66971816783,1.1570703262707847,118411.52675226782,0.6731378212253706,173059.57345585877,0.6377129255620471,193075.53777290994,0.632942976997522,117431.7112009863,0.5559705764793138
30.0,4.552e+08 7.0551e+08 6.195e+08 4.173e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,30.0,2024-10-22 12:10:17.637000,60605.506973,21.5069730000032,v2.12.0rc1,No,regular,True,962429542.0,198818660.0,307690683.0,270142925.0,185777273.0,599.638,1087.194,1226.215,1239.293,983.065,455200000.0,705510000.0,619500000.0,417300000.0,2197510000.0,21.27270249666838,21.748454797916626,21.60730013998105,21.178317824980116,22.982024013333216,2.0,13.516642598052908,14.808732097946645,15.070029985431198,15.093066846411535,14.59010803429464,411970.4735061487,1.145744541088472,1364575.6401776357,1.1544723085194042,1908900.5112920962,1.2695506886378864,2166823.5565463123,1.4108328233494307,1508046.2996840389,1.5604512552923797,465442447.84722084,1.022500983847146,741773830.3490057,1.051400873621927,699134851.5329604,1.1285469758401299,504881775.0906193,1.2098772468023469,2372506072.4868255,1.0796338002952548,3.4779999999999998,533089.5562271979,1.48259277845909,1013359.0069144097,0.8573324025622476,1264623.9515012947,0.8410622759012728,1317638.9252266993,0.8579232210285237,738133.1819063622,0.7637834796717231
40.0,,,,,,5.23,4.09,5750.0,40.02,2023-07-08 05:43:40.881000,60133.238432,-450.7615680000017,v2.8.2,,null,True,,,,,,331.7,596.0,676.5,690.4,554.2,,,,,,,,,,,1.0,13.828577379277506,15.101081320381276,15.376189026348303,15.420353935215859,14.94318262891116,94628.49222112248,0.8600644110720991,313439.2963959719,0.8823907042362166,438469.2321426886,0.9580838554659976,497713.45096683834,1.0441858712375045,346394.1149088537,1.1278139498267084,106910858.6366532,,170383422.23320886,,160589365.29298404,,115969964.35239945,,544958162.9338167,,5.3950000000000005,113293.346960026,1.0297065233150973,219660.2125837145,0.6183849054764271,278931.7831936261,0.6094841294752208,292842.7477407611,0.6143741124361235,165230.28491476056,0.5379682051172905
12.0,1.2829e+08 2.2299e+08 2.1482e+08 1.5766e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.3,2.15,5310.0,12.0,2024-10-20 11:18:22.329000,60603.471019,19.471018999996886,v2.12.0rc1,No,regular,True,352990949.0,62342769.0,108218627.0,104250029.0,78179522.0,329.502,620.681,737.552,773.355,640.294,128290000.0,222990000.0,214820000.0,157660000.0,723760000.0,20.872528897718542,21.472760353687466,21.432233665500153,21.0963506904481,22.75103332815254,2.0,13.191337159900243,14.566389140715188,14.941010109941697,15.043941373551522,14.633944045890733,167851.83057837558,1.5460017172469276,555977.9981733493,1.4431806696092453,777755.848581692,1.4297430548432937,882843.1256523486,1.4761338664276822,614433.1894580172,1.4987037785891084,189638267.60480267,1.478199918971102,302225774.1909652,1.3553333072826816,284853095.54398686,1.3260082652638807,205707291.23711175,1.304752576665684,966645701.4164708,1.3355887330281735,3.5269999999999997,177288.44129107043,1.632917756926369,375661.99400062946,0.9751251485306717,513717.9595340377,0.9443640779191281,554025.1558198496,0.9263427120806488,322106.2240363384,0.7856701482811336
12.0,1.058e+08 1.8591e+08 1.8168e+08 1.3552e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.3,2.15,5310.0,12.0,2024-10-20 11:19:23.054000,60603.471721,19.471721000001708,v2.12.0rc1,No,regular,True,290245235.0,50127682.0,88033809.0,86189247.0,65894496.0,294.291,557.57,666.64,703.282,586.537,105800000.0,185910000.0,181680000.0,135520000.0,608910000.0,20.663261054128856,21.275303762054293,21.250314687910134,20.932055367347516,22.56342965097946,2.0,12.945931788479509,14.333543877610488,14.721503728968926,14.837694395375294,14.443523952552063,167851.83057837558,1.93808187729423,555977.9981733493,1.7883758987195792,777755.848581692,1.7500906637617628,882843.1256523486,1.78494375413543,614433.1894580172,1.78600980835865,189638267.60480267,1.7924221890813106,302225774.1909652,1.6256563616317852,284853095.54398686,1.5678836170408788,205707291.23711175,1.5179109447838823,966645701.4164708,1.587501767775978,3.5269999999999997,177288.44129107043,2.047040618717159,375661.99400062946,1.2083659035841838,513717.9595340377,1.1559578837327509,554025.1558198496,1.1201352910618523,322106.2240363384,0.9362854828361724
480.0,,,,,,11.06,10.05,5750.0,480.019,2023-06-30 09:24:29.550000,60125.389222,-458.610778000002,v2.8.2,,null,True,,,,,,74.2,135.5,155.3,158.7,127.8,,,,,,,,,,,1.0,13.708916432956167,15.016593382613156,15.312754185203826,15.359781540335273,14.889551175672938,5284.492231510894,0.9598325047607351,17503.898540243554,0.9533583987278798,24486.14784646627,1.0152606548224286,27794.618760348872,1.1035877421007279,19344.24787197796,1.1843774794817044,5970396.322170758,,9514997.544985224,,8968052.152527176,,6476298.642451109,,30432981.76824787,,11.225,5863.609587037165,1.0650187057339682,11368.732259723447,0.6192035652958673,14436.391208749426,0.5985710812402402,15156.36698201611,0.601784862039361,8551.657345218306,0.5235866723251011
45.0,,,,,,5.55,4.55,5500.0,45.017,2023-06-30 13:18:26.002000,60125.5542,-458.4458000000013,v2.8.2,,null,True,,,,,,220.3,408.2,479.2,497.8,407.3,,,,,,,,,,,1.0,13.132041201315479,14.4713337174619,14.819552762467914,14.902243176924515,14.466540765991631,79272.28659834771,1.63339939817856,262574.7187963726,1.575821089015053,367314.93675024546,1.5995763352729189,416945.0701666052,1.6825541832298558,290181.6663090226,1.7492067720703024,89561484.36261833,,142733791.50242162,,134529103.14162856,,97150488.55963403,,456522963.2450562,,5.752,84878.63987598244,1.7489178783766046,172659.8858152349,1.0362044394135972,228479.3626958695,0.9949777291933303,243338.99681787018,0.9819783859664329,139539.71293260393,0.841141392352903
60.0,7.5137e+07 1.2245e+08 1.1573e+08 8.3793e+07,No,1100352112.676056,604.375,498.12 604.38 710.62 816.88,4.42,3.5,5837.0,60.0,2025-06-22 10:44:05.405000,60848.446938,264.44693800000096,v2.10.3,No,regular,True,234250316.0,44163236.0,71862847.0,67904710.0,50319522.0,241.138,447.124,527.834,557.139,465.133,75137000.0,122450000.0,115730000.0,83793000.0,397110000.0,19.664256501462994,20.19451884769272,20.133236756848476,19.782641222873387,21.47189893298829,3.0,11.885950146788947,13.226761783298567,13.58710868160432,13.704439675779536,13.31250763749281,299154.8762866598,5.144755939530206,990894.9380447225,4.956460462007267,1386159.7687791737,4.975291912201099,1573452.1638817375,5.069048229327213,1095077.0339850613,5.061629651882313,337983877.1436063,4.498234919461867,538643598.804969,4.398886066190029,507681043.83314127,4.38677131109601,366622985.5775547,4.375341443528155,1722809779.457541,4.338369165867244,4.578,366367.9061560221,6.300660997560653,700917.6565966366,3.5059929349313315,879692.3444112327,3.157447146391447,918858.8273405139,2.960204204900246,515955.2787565566,2.3848318035633445
30.0,1.9372e+07 2.0383e+07 1.419e+07 8.3744e+06,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,5.52,5.36,4800.0,30.0,2025-06-05 13:51:15.611000,60831.57709,247.57708999999886,v2.10.3,No,regular,True,39286265.0,12199862.0,12802613.0,8909694.0,5374094.0,142.374,207.577,201.426,189.168,143.505,19372000.0,20383000.0,14190000.0,8374400.0,62319400.0,20.0451330141371,20.10036712439365,19.707152851844526,19.134581115600312,21.31375502163909,3.0,12.594350296801435,13.413093018368766,13.347774505305138,13.211435224406795,12.611532028292357,54308.28527857544,2.679197425580287,179886.10329340916,4.174833426939502,251642.096224458,6.202292410518413,285642.9754679937,7.9823029033873585,198799.21966135415,9.653406829327485,61357264.32847881,3.1673169692586627,97784835.03423741,4.7973720764478935,92163922.91929604,6.494991044347853,66556380.21875295,7.94759985416901,312757211.7321754,5.018617183929489,5.84,48958.59354329963,2.4152804145518907,116812.46655802036,2.711007582805002,174608.35070896507,4.303620358691375,197409.564524833,5.5166171598698215,122571.85519201908,5.951914630296677
300.0,1.418e+08 4.2577e+08 5.2609e+08 4.4924e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.96,3.89,3978.9,300.014,2024-12-20 14:34:22.885000,60664.605472,80.60547200000292,v2.10.3,No,regular,True,914620550.0,83548581.0,250541080.0,309568469.0,270962418.0,321.598,767.241,1090.217,1263.344,1102.868,141800000.0,425770000.0,526090000.0,449240000.0,1542900000.0,20.146387440318463,21.34013450705186,21.569846980048357,21.39839290963359,22.738041310802725,2.5,12.30376355935927,14.191855876753628,14.954761612183127,15.274804973697183,14.97981454189254,362148.2219431017,3.501544731993781,1199548.6899616967,2.037765829049693,1678044.8369205582,1.4118145757397709,1904775.5815829458,1.193439947663322,1325668.5154896146,1.0899030564050936,409153484.88488245,2.885426550669129,652066327.6146345,1.531498996206014,614583956.0449401,1.16821067886662,443823159.42313635,0.9879422122320727,2085583581.7260137,1.3517295882597795,6.585,168151.84847562105,1.6258293801517942,499593.09695669863,0.8486973058509018,1037927.702440634,0.8732552471952523,1438816.670977035,0.9014927055506107,981161.2730016554,0.8066652091196882
142.0,2.1896e+07 4.1074e+07 3.8532e+07 2.5834e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,7.79,6.59,5362.0,142.0,2024-12-20 15:22:25.087000,60664.639748,80.63974800000142,v2.10.3,No,regular,True,75539773.0,12979264.0,24246806.0,22728720.0,15584982.0,137.166,256.676,301.712,313.962,256.679,21896000.0,41074000.0,38532000.0,25834000.0,127336000.0,20.76019110004753,21.44319663597057,21.37383301807768,20.939758277146282,22.671657147215374,2.5,13.095511509223465,14.45620545250388,14.807242057669079,14.893664573851211,14.456230832279001,31771.167947618374,1.688652285925885,105236.09003416955,1.597328271648081,147214.43074160183,1.617205525411859,167105.45914126356,1.6952605824967342,116300.54904731184,1.765229138561128,35894927.261781015,1.6393371968296042,57205606.85477075,1.392744968952884,53917288.2877866,1.3992860035239958,38936488.66040966,1.5071800209185438,182967697.2823115,1.4368889966883795,8.0,32747.659126576717,1.7405532441863154,68576.09811222748,1.0408837903271304,92925.49820089791,1.0208213174829324,99814.85922997369,1.0126072318019856,57788.38684342468,0.8771217776878898
45.0,2.8716e+07 5.5708e+07 5.7523e+07 4.4541e+07,No,1100352112.676056,604.375,498.12 604.38 710.62 816.88,5.23,3.9,4746.0,45.0,2025-06-14 12:33:56.899000,60840.523311,256.5233109999972,v2.10.3,No,regular,True,112243991.0,17196125.0,33317888.0,34418968.0,27311008.0,162.297,302.736,372.97,407.064,346.077,28716000.0,55708000.0,57523000.0,44541000.0,186488000.0,19.742278577214297,20.46176263286644,20.49657253493188,20.218868623687843,21.773595943973632,3.0,12.148521176199662,13.502289057406177,13.955338218325817,14.145282194878487,13.79283240251192,106403.85182285136,4.0395814149905735,352442.9869519924,3.8455701360845618,493031.370475287,3.544269620564746,559647.8084334764,3.3774537894391816,389498.6299574817,3.252074302088448,120214608.66190389,4.18632848105251,191585557.2337431,3.439103131215321,180572749.57981712,3.1391399888708365,130401009.39175351,2.9276623648268676,612771547.5267804,3.285849746507981,5.550000000000001,90003.4348329963,3.4169458756248257,217294.91676175495,2.3709447302346494,329918.3823577477,2.371694317806175,375799.6980536987,2.2679372547072814,234643.42843781848,1.9591284925953605
12.0,,,,,,3.9,3.14,5940.0,12.0,2023-11-06 08:43:35.061000,60254.363532,-329.63646799999697,v2.9.1,,regular,True,186645165.0,35780352.0,58381211.0,54933048.0,37550553.0,181.254,328.757,378.314,388.169,313.231,,,,,,,,,,,1.0,12.493484882717032,13.786421928552643,14.091308950983091,14.147151128672776,13.681370569797444,96588.64686994767,2.9400240487202596,319931.9444297099,2.9601082139026222,447551.7767714558,3.1270761639242837,508023.19290392596,3.3716450047419437,353569.3960395907,3.603671480019569,109125432.8272348,,173912780.562123,,163915847.45012724,,118372190.7792803,,556246541.8503268,,4.055,116575.98208555447,3.5484107288115485,219553.04574294144,2.031371938333605,271732.96166270424,1.898617571128338,282091.72206613835,1.872184496433446,157478.82559793905,1.6050652541509078
75.0,2.1957e+08 3.6524e+08 3.3196e+08 2.1642e+08,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,4.87,3.96,5857.0,75.0,2024-02-27 12:18:17.232000,60367.512263,-216.4877370000031,v2.12.0rc1,No,regular,True,683129983.0,131989741.0,219117661.0,199145996.0,132876583.0,428.247,801.306,916.641,914.056,725.967,219570000.0,365240000.0,331960000.0,216420000.0,1133190000.0,21.036279346215366,21.588792676792426,21.485061231309057,21.020590323275766,22.818103674946943,2.0,13.340818487939554,14.70133881478624,14.993343234995052,14.987210860375733,14.486931239486552,247062.08337764876,1.3471546073682648,818347.2415375517,1.2745029162588766,1144783.3464051539,1.3624630892808798,1299461.9192875484,1.555313528045198,904387.7767719026,1.7160143877705822,279129666.45123136,1.2712559386584295,444847870.6770934,1.2179604388267806,419276924.1727673,1.263034474553462,302781755.5750924,1.3990470177206005,1422811416.8137593,1.2555806323862364,5.0280000000000005,299623.16398620297,1.6337542382870838,571474.8214214115,0.8900211175657611,715299.1816711276,0.8513128146736832,746261.4207888435,0.8931931486283763,418569.3500002233,0.7942069158032422
180.0,,,,,,12.49,16.67,5870.0,180.02,2023-08-06 11:51:50.820000,60162.493295,-421.5067049999998,v2.8.2,,regular,True,2924253.0,552916.0,957795.0,798571.0,614969.0,23.0,40.8,47.0,48.6,39.8,,,,,,,,,,,1.0,13.6604579173297,14.905119552691135,15.212308026920322,15.285000083553202,14.851234097610174,530.964631978924,1.0037138600735802,1758.721678347439,1.05651773257127,2460.2701471212636,1.1137483690001193,2792.6920647329007,1.1823621334539538,1943.6326145032917,1.227009806888268,599881.5301623328,,956028.8762708585,,901073.991998842,,650712.5707878083,,3057784.2215843378,,12.648,633.5948256867052,1.1977217876875335,1206.0663414886483,0.7245208222130001,1506.94812360371,0.6821856603004572,1570.9633113337686,0.6651100405314945,880.4908073675626,0.555851372040834
172.0,,,,,,5.21,4.16,5750.0,172.0,2023-07-05 12:27:19.383000,60130.517979,-453.48202100000344,v2.8.2,,null,True,,,,,,462.0,858.4,1002.6,1047.4,857.2,,,,,,,,,,,1.0,12.944388760511757,14.2896274275206,14.626817384116304,14.721741730558463,14.286589694580083,414260.2690017185,1.94083820112872,1372160.1622615894,1.8621959957003895,1919510.4750476251,1.9095678137377678,2178867.096407921,1.986120533647919,1516428.253843862,2.0637521693815515,468029448.8316782,,745896723.8200101,,703020750.9767041,,507687985.9449047,,2385692827.5272017,,5.375,485751.93575383036,2.2757816371218227,941806.1725044189,1.2781508539593414,1195936.5423053307,1.1897418420717054,1255580.6267841656,1.1445096713873575,708434.6335961004,0.9641296963723771
30.0,,,,,,3.47,2.23,5002.0,30.0,2023-08-02 14:44:54.483000,60158.614344,-425.38565599999856,v2.10.3,,regular,True,1369735122.0,212989360.0,426654036.0,399093724.0,330998001.0,427.674,837.393,1035.92,1116.146,942.067,,,,,,,,,,,1.0,12.932761106070652,14.391843494113518,14.853827952505258,15.015801899143812,14.647605818224386,358811.2825608212,1.9617352392368734,1188495.698335729,1.6948800268087894,1662582.8421839634,1.549283367756508,1887224.4236109767,1.5148915181192724,1313453.418992795,1.479963802316072,405383425.2949617,,646057998.2162434,,608921000.1545604,,439733643.3363247,,2066366406.0857284,,3.74,354096.5837296105,1.9359584833512578,805614.4748878336,1.1488639670361964,1162588.2217807192,1.0833617127844652,1287248.008269176,1.0332852124241445,773629.7732095823,0.8717051127874482
45.0,2.6029e+08 4.0262e+08 3.55e+08 2.3623e+08,No,211805800.0,816.875,498.12 604.38 710.62 816.88,4.09,3.21,5817.0,45.001,2024-06-02 08:55:15.296000,60463.371445,-120.62855500000296,v2.12.0rc1,No,regular,True,751325676.0,155480879.0,240114658.0,211730436.0,143999700.0,465.157,847.585,961.465,973.936,775.272,260290000.0,402620000.0,355000000.0,236230000.0,1254140000.0,20.99561242407673,21.469207076828354,21.332539598199375,20.89030634044806,22.70283376460084,2.0,13.294966520071382,14.597885026809742,14.871636112237931,14.899620811248049,14.40423921115352,304065.3976063324,1.4052962222951486,1007160.1274316474,1.4019483041054732,1408913.0903414125,1.5241132741253698,1599279.8237619058,1.6860234861807641,1113052.3355707,1.8518567421609748,343531762.7573077,1.3198039216155355,547485242.6667333,1.359806374911165,516014448.3234214,1.4535618262631589,372640972.0108957,1.5774498243698756,1751089091.6879714,1.3962469036056353,4.248,356159.2785209511,1.6460580275854275,683476.3959172664,0.9513865253937611,860119.4029769511,0.9304473131783402,899476.179728986,0.9482630504997832,505635.4722283898,0.8412582485097486
900.0,1.4724e+07 2.1123e+07 2.0202e+07 1.5183e+07,Yes,1537621000.0,710.625,498.12 604.38 710.62 816.88,5.79,4.88,5861.0,52.139,2024-11-25 13:50:23.758000,60639.576361,55.57636099999945,v2.10.3,Yes,regular,True,41753499.0,8601454.0,12317627.0,11779832.0,9054586.0,106.865,196.338,224.123,230.017,185.875,14724000.0,21123000.0,20202000.0,15183000.0,71232000.0,16.32445824833826,16.716282723996482,16.66787964333102,16.357787706472813,18.036081572198178,2.5,8.54857117687182,9.869415540070703,10.156825861833155,10.213193400693033,9.750498634051741,73605.03665325636,6.445202295726095,243803.006454822,6.3245602088280055,341055.2482203019,6.789720279662254,387137.27695912233,7.31720329517358,269436.30745758954,7.798555278807604,83158650.04161473,5.647830076175953,132529619.18993005,6.274185446666196,124911491.67729025,6.183125021150889,90205109.22744954,5.941191413254925,423885709.42781436,5.950776468831625,5.948,83673.64964918545,7.326857282216326,159494.26517477338,4.137484183352584,199526.62180499855,3.9721715395706876,208113.83626235343,3.933517486178166,116702.39024198992,3.377829996480303
230.0,1.1229e+07 3.1317e+07 6.8386e+07 1.0204e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,8.19,5.24,3206.0,230.001,2024-07-27 10:43:31.673000,60518.445563,-65.55443699999887,v2.12.0rc1,No,regular,True,126318684.0,6585356.0,18315166.0,39980421.0,61437739.0,69.514,214.964,402.475,573.24,530.845,11229000.0,31317000.0,68386000.0,102040000.0,212972000.0,19.91153311454123,21.02513079071897,21.87309841480213,22.3076065348004,23.106486683284924,2.0,11.496041807758559,13.947509083709903,15.309374955223943,16.07736284661091,15.910519065538548,35602.013471948856,7.367667211322987,117925.05397688977,2.5519644148985727,164964.98193484495,1.0183895768748803,187254.3942165473,0.5698480194987906,130323.62300322115,0.4624743840482629,40222999.86124201,3.5820642854432285,64103239.429925516,2.046915075835026,60418428.027497835,0.883491182807853,43631301.06276752,0.4275901711364908,205029240.1688245,0.9627051451309303,9.59,6435.89013815878,1.331876827246023,20449.749530947614,0.44254406791956513,66962.39456505993,0.41338351853712924,185054.2619588927,0.5631526305072243,120013.13527245677,0.4258859563124519
